round;player;action_player;opponent;action_opponent;payoff;time_php;time_js;treatment;session;player_id;context;prev;prev_player;prev_opp
39;s1m5usuario15;C;s1m5usuario8;D;0;-26.100.158.691.399.900;0;fix;s1m5;14;DDC;DD;D;D
40;s1m5usuario15;C;s1m5usuario8;C;3;-112.839.999.199;0;fix;s1m5;14;CDC;CD;C;D
41;s1m5usuario15;C;s1m5usuario8;C;3;-413.429.999.352;0;fix;s1m5;14;CCC;CC;C;C
42;s1m5usuario15;C;s1m5usuario8;C;3;-515.700.006.485;0;fix;s1m5;14;CCC;CC;C;C
43;s1m5usuario15;C;s1m5usuario8;C;3;-518.159.985.542;0;fix;s1m5;14;CCC;CC;C;C
44;s1m5usuario15;C;s1m5usuario8;C;3;-515.890.002.251;0;fix;s1m5;14;CCC;CC;C;C
45;s1m5usuario15;C;s1m5usuario8;C;3;-415.799.999.237;0;fix;s1m5;14;CCC;CC;C;C
46;s1m5usuario15;C;s1m5usuario8;C;3;-41.220.998.764;0;fix;s1m5;14;CCC;CC;C;C
47;s1m5usuario15;C;s1m5usuario8;C;3;-413.100.004.196;0;fix;s1m5;14;CCC;CC;C;C
48;s1m5usuario15;C;s1m5usuario8;C;3;-102.508.001.328;0;fix;s1m5;14;CCC;CC;C;C
49;s1m5usuario15;C;s1m5usuario8;D;0;-926.660.013.199;0;fix;s1m5;14;CCC;CC;C;C
50;s1m5usuario15;D;s1m5usuario8;D;1;-23.900.032.043.499.900;0;fix;s1m5;14;CDD;CD;C;D
51;s1m5usuario15;D;s1m5usuario8;D;1;-824.740.004.539;0;fix;s1m5;14;DDD;DD;D;D
52;s1m5usuario15;D;s1m5usuario8;C;4;-616.919.994.354;0;fix;s1m5;14;DDD;DD;D;D
53;s1m5usuario15;C;s1m5usuario8;C;3;-417.560.005.188;0;fix;s1m5;14;DCC;DC;D;C
54;s1m5usuario15;C;s1m5usuario8;C;3;-618.270.015.717;0;fix;s1m5;14;CCC;CC;C;C
55;s1m5usuario15;C;s1m5usuario8;C;3;-234.999.656.677;0;fix;s1m5;14;CCC;CC;C;C
56;s1m5usuario15;C;s1m5usuario8;C;3;-722.590.017.319;0;fix;s1m5;14;CCC;CC;C;C
57;s1m5usuario15;C;s1m5usuario8;D;0;-104.270.005.226;0;fix;s1m5;14;CCC;CC;C;C
58;s1m5usuario15;D;s1m5usuario8;D;1;-619.260.001.183;0;fix;s1m5;14;CDD;CD;C;D
59;s1m5usuario15;D;s1m5usuario8;D;1;-927.789.998.055;0;fix;s1m5;14;DDD;DD;D;D
60;s1m5usuario15;D;s1m5usuario8;D;1;-10.287.699.937.799.900;0;fix;s1m5;14;DDD;DD;D;D
61;s1m5usuario15;D;s1m5usuario8;D;1;-926.049.995.422;0;fix;s1m5;14;DDD;DD;D;D
62;s1m5usuario15;D;s1m5usuario8;D;1;-311.290.001.869;0;fix;s1m5;14;DDD;DD;D;D
63;s1m5usuario15;D;s1m5usuario8;D;1;-164.395.000.935;0;fix;s1m5;14;DDD;DD;D;D
64;s1m5usuario15;D;s1m5usuario8;C;4;-123.294.000.626;0;fix;s1m5;14;DDD;DD;D;D
65;s1m5usuario15;C;s1m5usuario8;D;0;-311.749.982.834;0;fix;s1m5;14;DCC;DC;D;C
66;s1m5usuario15;D;s1m5usuario8;D;1;-12.358.500.003.799.900;0;fix;s1m5;14;CDD;CD;C;D
67;s1m5usuario15;D;s1m5usuario8;D;1;-414.619.994.164;0;fix;s1m5;14;DDD;DD;D;D
68;s1m5usuario15;C;s1m5usuario8;C;3;-722.530.007.362;0;fix;s1m5;14;DDC;DD;D;D
69;s1m5usuario15;C;s1m5usuario8;C;3;-312.800.002.098;0;fix;s1m5;14;CCC;CC;C;C
70;s1m5usuario15;C;s1m5usuario8;C;3;-516.039.991.379;0;fix;s1m5;14;CCC;CC;C;C
71;s1m5usuario15;C;s1m5usuario8;C;3;-312.109.994.888;0;fix;s1m5;14;CCC;CC;C;C
72;s1m5usuario15;C;s1m5usuario8;C;3;-517.599.987.984;0;fix;s1m5;14;CCC;CC;C;C
73;s1m5usuario15;C;s1m5usuario8;C;3;-721.899.986.267;0;fix;s1m5;14;CCC;CC;C;C
74;s1m5usuario15;C;s1m5usuario8;D;0;-737.549.996.376;0;fix;s1m5;14;CCC;CC;C;C
75;s1m5usuario15;D;s1m5usuario8;D;1;-411.389.994.621;0;fix;s1m5;14;CDD;CD;C;D
76;s1m5usuario15;D;s1m5usuario8;D;1;-310.120.010.376;0;fix;s1m5;14;DDD;DD;D;D
77;s1m5usuario15;D;s1m5usuario8;D;1;-51.289.999.485;0;fix;s1m5;14;DDD;DD;D;D
78;s1m5usuario15;D;s1m5usuario8;C;4;-209.000.110.626;0;fix;s1m5;14;DDD;DD;D;D
79;s1m5usuario15;D;s1m5usuario8;C;4;-22.500.038.146.999.900;0;fix;s1m5;14;DCD;DC;D;C
80;s1m5usuario15;C;s1m5usuario8;D;0;-23.900.032.043.499.900;0;fix;s1m5;14;DCC;DC;D;C
81;s1m5usuario15;C;s1m5usuario8;D;0;-107.489.991.188;0;fix;s1m5;14;CDC;CD;C;D
82;s1m5usuario15;D;s1m5usuario8;D;1;-20.699.977.874.800.000;0;fix;s1m5;14;CDD;CD;C;D
83;s1m5usuario15;D;s1m5usuario8;D;1;-10.649.998.188;0;fix;s1m5;14;DDD;DD;D;D
84;s1m5usuario15;D;s1m5usuario8;D;1;-311.759.996.414;0;fix;s1m5;14;DDD;DD;D;D
85;s1m5usuario15;D;s1m5usuario8;C;4;-310.290.002.823;0;fix;s1m5;14;DDD;DD;D;D
86;s1m5usuario15;C;s1m5usuario8;C;3;-15.386.699.914.899.900;0;fix;s1m5;14;DCC;DC;D;C
87;s1m5usuario15;C;s1m5usuario8;C;3;-822.510.004.044;0;fix;s1m5;14;CCC;CC;C;C
88;s1m5usuario15;C;s1m5usuario8;C;3;-164.017.000.198;0;fix;s1m5;14;CCC;CC;C;C
89;s1m5usuario15;C;s1m5usuario8;C;3;-106.570.005.417;0;fix;s1m5;14;CCC;CC;C;C
90;s1m5usuario15;C;s1m5usuario8;D;0;-105.999.994.278;0;fix;s1m5;14;CCC;CC;C;C
91;s1m5usuario15;D;s1m5usuario8;D;1;-516.359.996.796;0;fix;s1m5;14;CDD;CD;C;D
92;s1m5usuario15;D;s1m5usuario8;D;1;-823.119.997.978;0;fix;s1m5;14;DDD;DD;D;D
93;s1m5usuario15;D;s1m5usuario8;D;1;-14.392.599.821.099.900;0;fix;s1m5;14;DDD;DD;D;D
94;s1m5usuario15;D;s1m5usuario8;D;1;-310.350.012.779;0;fix;s1m5;14;DDD;DD;D;D
95;s1m5usuario15;D;s1m5usuario8;D;1;-413.540.005.684;0;fix;s1m5;14;DDD;DD;D;D
96;s1m5usuario15;D;s1m5usuario8;D;1;-209.050.011.635;0;fix;s1m5;14;DDD;DD;D;D
97;s1m5usuario15;D;s1m5usuario8;D;1;-928.180.003.166;0;fix;s1m5;14;DDD;DD;D;D
98;s1m5usuario15;D;s1m5usuario8;D;1;-927.920.007.706;0;fix;s1m5;14;DDD;DD;D;D
99;s1m5usuario15;D;s1m5usuario8;D;1;-113.048.000.336;0;fix;s1m5;14;DDD;DD;D;D
100;s1m5usuario15;D;s1m5usuario8;D;1;121.119.999.886;0;fix;s1m5;14;DDD;DD;D;D
1;s1m5usuario16;C;s1m5usuario11;D;0;-45.161.800.146.099.900;0;fix;s1m5;15;--;--;;
2;s1m5usuario16;C;s1m5usuario11;D;0;-102.946.000.099;0;fix;s1m5;15;CDC;CD;C;D
3;s1m5usuario16;C;s1m5usuario11;C;3;-13.389.100.074.799.900;0;fix;s1m5;15;CDC;CD;C;D
4;s1m5usuario16;C;s1m5usuario11;C;3;-256.881.000.996;0;fix;s1m5;15;CCC;CC;C;C
5;s1m5usuario16;C;s1m5usuario11;C;3;-22.598.700.046.500.000;0;fix;s1m5;15;CCC;CC;C;C
6;s1m5usuario16;C;s1m5usuario11;C;3;-256.490.998.268;0;fix;s1m5;15;CCC;CC;C;C
7;s1m5usuario16;C;s1m5usuario11;D;0;-246.531.000.137;0;fix;s1m5;15;CCC;CC;C;C
8;s1m5usuario16;C;s1m5usuario11;D;0;-23.601.000.070.599.900;0;fix;s1m5;15;CDC;CD;C;D
9;s1m5usuario16;C;s1m5usuario11;C;3;-277.206.001.282;0;fix;s1m5;15;CDC;CD;C;D
10;s1m5usuario16;C;s1m5usuario11;C;3;-195.009.000.301;0;fix;s1m5;15;CCC;CC;C;C
11;s1m5usuario16;C;s1m5usuario11;C;3;-185.190.000.534;0;fix;s1m5;15;CCC;CC;C;C
12;s1m5usuario16;C;s1m5usuario11;C;3;-246.351.001.263;0;fix;s1m5;15;CCC;CC;C;C
13;s1m5usuario16;C;s1m5usuario11;D;0;-226.059.999.466;0;fix;s1m5;15;CCC;CC;C;C
14;s1m5usuario16;C;s1m5usuario11;D;0;-927.449.989.319;0;fix;s1m5;15;CDC;CD;C;D
15;s1m5usuario16;C;s1m5usuario11;C;3;-112.735.998.631;0;fix;s1m5;15;CDC;CD;C;D
16;s1m5usuario16;C;s1m5usuario11;C;3;-926.040.005.684;0;fix;s1m5;15;CCC;CC;C;C
17;s1m5usuario16;C;s1m5usuario11;C;3;-256.693.000.793;0;fix;s1m5;15;CCC;CC;C;C
18;s1m5usuario16;C;s1m5usuario11;D;0;-720.799.994.469;0;fix;s1m5;15;CCC;CC;C;C
19;s1m5usuario16;C;s1m5usuario11;D;0;-824.260.020.256;0;fix;s1m5;15;CDC;CD;C;D
20;s1m5usuario16;C;s1m5usuario11;D;0;-143.874.001.503;0;fix;s1m5;15;CDC;CD;C;D
21;s1m5usuario16;C;s1m5usuario11;C;3;-276.758.000.851;0;fix;s1m5;15;CDC;CD;C;D
22;s1m5usuario16;C;s1m5usuario11;D;0;-927.520.012.856;0;fix;s1m5;15;CCC;CC;C;C
23;s1m5usuario16;C;s1m5usuario11;D;0;-823.099.994.659;0;fix;s1m5;15;CDC;CD;C;D
24;s1m5usuario16;C;s1m5usuario11;D;0;-930.119.991.302;0;fix;s1m5;15;CDC;CD;C;D
25;s1m5usuario16;C;s1m5usuario11;D;0;-102.971.999.645;0;fix;s1m5;15;CDC;CD;C;D
26;s1m5usuario16;C;s1m5usuario11;D;0;-618.529.987.335;0;fix;s1m5;15;CDC;CD;C;D
27;s1m5usuario16;C;s1m5usuario11;D;0;-927.079.987.526;0;fix;s1m5;15;CDC;CD;C;D
28;s1m5usuario16;C;s1m5usuario11;D;0;-824.879.980.087;0;fix;s1m5;15;CDC;CD;C;D
29;s1m5usuario16;C;s1m5usuario11;D;0;-113.306.999.207;0;fix;s1m5;15;CDC;CD;C;D
30;s1m5usuario16;C;s1m5usuario11;D;0;-825.440.001.488;0;fix;s1m5;15;CDC;CD;C;D
31;s1m5usuario16;C;s1m5usuario11;D;0;-720.219.993.591;0;fix;s1m5;15;CDC;CD;C;D
32;s1m5usuario16;C;s1m5usuario11;D;0;-209.240.007.401;0;fix;s1m5;15;CDC;CD;C;D
33;s1m5usuario16;C;s1m5usuario11;D;0;-517.030.000.687;0;fix;s1m5;15;CDC;CD;C;D
34;s1m5usuario16;C;s1m5usuario11;D;0;-164.282.999.039;0;fix;s1m5;15;CDC;CD;C;D
35;s1m5usuario16;C;s1m5usuario11;D;0;-823.140.001.297;0;fix;s1m5;15;CDC;CD;C;D
36;s1m5usuario16;C;s1m5usuario11;D;0;-102.857.000.828;0;fix;s1m5;15;CDC;CD;C;D
37;s1m5usuario16;C;s1m5usuario11;D;0;-515.199.995.041;0;fix;s1m5;15;CDC;CD;C;D
38;s1m5usuario16;C;s1m5usuario11;D;0;-826.499.986.649;0;fix;s1m5;15;CDC;CD;C;D
39;s1m5usuario16;C;s1m5usuario11;D;0;-820.459.985.733;0;fix;s1m5;15;CDC;CD;C;D
40;s1m5usuario16;C;s1m5usuario11;D;0;-112.932.999.134;0;fix;s1m5;15;CDC;CD;C;D
41;s1m5usuario16;C;s1m5usuario11;D;0;-516.890.001.297;0;fix;s1m5;15;CDC;CD;C;D
42;s1m5usuario16;C;s1m5usuario11;D;0;-515.890.002.251;0;fix;s1m5;15;CDC;CD;C;D
43;s1m5usuario16;C;s1m5usuario11;D;0;-619.800.019.264;0;fix;s1m5;15;CDC;CD;C;D
44;s1m5usuario16;C;s1m5usuario11;D;0;-516.449.999.809;0;fix;s1m5;15;CDC;CD;C;D
45;s1m5usuario16;C;s1m5usuario11;D;0;-413.109.993.935;0;fix;s1m5;15;CDC;CD;C;D
46;s1m5usuario16;C;s1m5usuario11;D;0;-41.343.998.909;0;fix;s1m5;15;CDC;CD;C;D
47;s1m5usuario16;C;s1m5usuario11;D;0;-413.629.984.856;0;fix;s1m5;15;CDC;CD;C;D
48;s1m5usuario16;C;s1m5usuario11;D;0;-102.762.000.561;0;fix;s1m5;15;CDC;CD;C;D
49;s1m5usuario16;C;s1m5usuario11;D;0;-112.996.001.244;0;fix;s1m5;15;CDC;CD;C;D
50;s1m5usuario16;C;s1m5usuario11;D;0;-2.462.520.003.320.000;0;fix;s1m5;15;CDC;CD;C;D
51;s1m5usuario16;C;s1m5usuario11;D;0;-10.290.899.992;0;fix;s1m5;15;CDC;CD;C;D
52;s1m5usuario16;C;s1m5usuario11;D;0;-824.279.999.733;0;fix;s1m5;15;CDC;CD;C;D
53;s1m5usuario16;C;s1m5usuario11;D;0;-620.490.002.632;0;fix;s1m5;15;CDC;CD;C;D
54;s1m5usuario16;C;s1m5usuario11;D;0;-618.589.997.292;0;fix;s1m5;15;CDC;CD;C;D
55;s1m5usuario16;C;s1m5usuario11;D;0;-824.450.016.022;0;fix;s1m5;15;CDC;CD;C;D
56;s1m5usuario16;C;s1m5usuario11;D;0;-516.299.986.839;0;fix;s1m5;15;CDC;CD;C;D
57;s1m5usuario16;C;s1m5usuario11;D;0;-210.430.002.213;0;fix;s1m5;15;CDC;CD;C;D
58;s1m5usuario16;C;s1m5usuario11;D;0;-618.800.020.218;0;fix;s1m5;15;CDC;CD;C;D
59;s1m5usuario16;C;s1m5usuario11;D;0;-926.329.994.202;0;fix;s1m5;15;CDC;CD;C;D
60;s1m5usuario16;C;s1m5usuario11;D;0;-11.319.300.174.700.000;0;fix;s1m5;15;CDC;CD;C;D
61;s1m5usuario16;C;s1m5usuario11;D;0;-927.170.014.381;0;fix;s1m5;15;CDC;CD;C;D
62;s1m5usuario16;C;s1m5usuario11;D;0;-414.879.989.624;0;fix;s1m5;15;CDC;CD;C;D
63;s1m5usuario16;C;s1m5usuario11;D;0;-174.406.998.158;0;fix;s1m5;15;CDC;CD;C;D
64;s1m5usuario16;C;s1m5usuario11;D;0;-133.522.999.287;0;fix;s1m5;15;CDC;CD;C;D
65;s1m5usuario16;C;s1m5usuario11;D;0;-413.569.998.741;0;fix;s1m5;15;CDC;CD;C;D
66;s1m5usuario16;C;s1m5usuario11;D;0;-123.654.999.733;0;fix;s1m5;15;CDC;CD;C;D
67;s1m5usuario16;C;s1m5usuario11;D;0;-721.300.005.913;0;fix;s1m5;15;CDC;CD;C;D
68;s1m5usuario16;C;s1m5usuario11;D;0;-123.382.999.897;0;fix;s1m5;15;CDC;CD;C;D
69;s1m5usuario16;C;s1m5usuario11;D;0;-311.470.007.896;0;fix;s1m5;15;CDC;CD;C;D
70;s1m5usuario16;C;s1m5usuario11;D;0;-61.710.999.011.999.900;0;fix;s1m5;15;CDC;CD;C;D
71;s1m5usuario16;C;s1m5usuario11;D;0;-31.196.000.575.999.900;0;fix;s1m5;15;CDC;CD;C;D
72;s1m5usuario16;C;s1m5usuario11;D;0;-517.210.006.714;0;fix;s1m5;15;CDC;CD;C;D
73;s1m5usuario16;C;s1m5usuario11;D;0;-723.830.008.507;0;fix;s1m5;15;CDC;CD;C;D
74;s1m5usuario16;C;s1m5usuario11;D;0;-822.410.011.292;0;fix;s1m5;15;CDC;CD;C;D
75;s1m5usuario16;C;s1m5usuario11;D;0;-517.190.003.395;0;fix;s1m5;15;CDC;CD;C;D
76;s1m5usuario16;C;s1m5usuario11;D;0;-313.629.984.856;0;fix;s1m5;15;CDC;CD;C;D
77;s1m5usuario16;C;s1m5usuario11;D;0;-517.339.992.523;0;fix;s1m5;15;CDC;CD;C;D
78;s1m5usuario16;C;s1m5usuario11;D;0;-208.349.990.845;0;fix;s1m5;15;CDC;CD;C;D
79;s1m5usuario16;C;s1m5usuario11;D;0;-208.629.989.624;0;fix;s1m5;15;CDC;CD;C;D
80;s1m5usuario16;C;s1m5usuario11;D;0;-51.603.000.164;0;fix;s1m5;15;CDC;CD;C;D
81;s1m5usuario16;C;s1m5usuario11;D;0;-209.209.990.501;0;fix;s1m5;15;CDC;CD;C;D
82;s1m5usuario16;C;s1m5usuario11;D;0;-822.570.014;0;fix;s1m5;15;CDC;CD;C;D
83;s1m5usuario16;C;s1m5usuario11;D;0;-106.170.010.567;0;fix;s1m5;15;CDC;CD;C;D
84;s1m5usuario16;C;s1m5usuario11;D;0;-310.260.009.766;0;fix;s1m5;15;CDC;CD;C;D
85;s1m5usuario16;C;s1m5usuario11;D;0;-31.045.999.527;0;fix;s1m5;15;CDC;CD;C;D
86;s1m5usuario16;C;s1m5usuario11;D;0;-174.349.000.454;0;fix;s1m5;15;CDC;CD;C;D
87;s1m5usuario16;C;s1m5usuario11;D;0;-822.740.006.447;0;fix;s1m5;15;CDC;CD;C;D
88;s1m5usuario16;C;s1m5usuario11;D;0;-194.951.000.214;0;fix;s1m5;15;CDC;CD;C;D
89;s1m5usuario16;C;s1m5usuario11;D;0;-104.379.987.717;0;fix;s1m5;15;CDC;CD;C;D
90;s1m5usuario16;C;s1m5usuario11;D;0;-212.150.001.526;0;fix;s1m5;15;CDC;CD;C;D
91;s1m5usuario16;C;s1m5usuario11;D;0;-61.859.998.703;0;fix;s1m5;15;CDC;CD;C;D
92;s1m5usuario16;C;s1m5usuario11;D;0;-924.640.011.787;0;fix;s1m5;15;CDC;CD;C;D
93;s1m5usuario16;C;s1m5usuario11;D;0;-143.766.999.245;0;fix;s1m5;15;CDC;CD;C;D
94;s1m5usuario16;C;s1m5usuario11;D;0;-413.159.990.311;0;fix;s1m5;15;CDC;CD;C;D
95;s1m5usuario16;C;s1m5usuario11;D;0;-617.339.992.523;0;fix;s1m5;15;CDC;CD;C;D
96;s1m5usuario16;C;s1m5usuario11;D;0;-515.980.005.264;0;fix;s1m5;15;CDC;CD;C;D
97;s1m5usuario16;C;s1m5usuario11;D;0;-10.248.800.039.299.900;0;fix;s1m5;15;CDC;CD;C;D
98;s1m5usuario16;C;s1m5usuario11;D;0;-720.159.983.635;0;fix;s1m5;15;CDC;CD;C;D
99;s1m5usuario16;C;s1m5usuario11;D;0;-11.328.099.966;0;fix;s1m5;15;CDC;CD;C;D
100;s1m5usuario16;C;s1m5usuario11;D;0;613.000.154.495;0;fix;s1m5;15;CDC;CD;C;D
1;s1m5usuario2;D;s1m5usuario12;D;1;-441.110.999.584;0;fix;s1m5;1;--;--;;
2;s1m5usuario2;D;s1m5usuario12;D;1;-184.416.000.843;0;fix;s1m5;1;DDD;DD;D;D
3;s1m5usuario2;D;s1m5usuario12;D;1;-102.766.001.225;0;fix;s1m5;1;DDD;DD;D;D
4;s1m5usuario2;D;s1m5usuario12;D;1;-618.880.009.651;0;fix;s1m5;1;DDD;DD;D;D
5;s1m5usuario2;D;s1m5usuario12;D;1;-225.801.000.595;0;fix;s1m5;1;DDD;DD;D;D
6;s1m5usuario2;D;s1m5usuario12;D;1;-24.633.300.066;0;fix;s1m5;1;DDD;DD;D;D
7;s1m5usuario2;D;s1m5usuario12;D;1;-246.826.000.214;0;fix;s1m5;1;DDD;DD;D;D
8;s1m5usuario2;D;s1m5usuario12;D;1;-2.460.219.979.290.000;0;fix;s1m5;1;DDD;DD;D;D
9;s1m5usuario2;D;s1m5usuario12;D;1;-256.714.000.702;0;fix;s1m5;1;DDD;DD;D;D
10;s1m5usuario2;D;s1m5usuario12;D;1;-20.544.399.976.700.000;0;fix;s1m5;1;DDD;DD;D;D
11;s1m5usuario2;D;s1m5usuario12;D;1;-154.507.000.446;0;fix;s1m5;1;DDD;DD;D;D
12;s1m5usuario2;D;s1m5usuario12;D;1;-22.586.899.995.800.000;0;fix;s1m5;1;DDD;DD;D;D
13;s1m5usuario2;D;s1m5usuario12;D;1;-22.590.399.980.500.000;0;fix;s1m5;1;DDD;DD;D;D
14;s1m5usuario2;D;s1m5usuario12;C;4;-620.589.995.384;0;fix;s1m5;1;DDD;DD;D;D
15;s1m5usuario2;D;s1m5usuario12;D;1;-10.290.500.164.000.000;0;fix;s1m5;1;DCD;DC;D;C
16;s1m5usuario2;D;s1m5usuario12;D;1;-619.789.981.842;0;fix;s1m5;1;DDD;DD;D;D
17;s1m5usuario2;D;s1m5usuario12;D;1;-22.561.800.003.099.900;0;fix;s1m5;1;DDD;DD;D;D
18;s1m5usuario2;D;s1m5usuario12;D;1;-311.570.000.648;0;fix;s1m5;1;DDD;DD;D;D
19;s1m5usuario2;D;s1m5usuario12;D;1;-515.810.012.817;0;fix;s1m5;1;DDD;DD;D;D
20;s1m5usuario2;D;s1m5usuario12;D;1;-822.699.999.809;0;fix;s1m5;1;DDD;DD;D;D
21;s1m5usuario2;D;s1m5usuario12;D;1;-266.714.000.702;0;fix;s1m5;1;DDD;DD;D;D
22;s1m5usuario2;D;s1m5usuario12;D;1;-412.170.004.845;0;fix;s1m5;1;DDD;DD;D;D
23;s1m5usuario2;D;s1m5usuario12;D;1;-822.839.999.199;0;fix;s1m5;1;DDD;DD;D;D
24;s1m5usuario2;D;s1m5usuario12;D;1;-10.320.100.069;0;fix;s1m5;1;DDD;DD;D;D
25;s1m5usuario2;D;s1m5usuario12;D;1;-924.760.007.858;0;fix;s1m5;1;DDD;DD;D;D
26;s1m5usuario2;D;s1m5usuario12;D;1;-925.069.999.695;0;fix;s1m5;1;DDD;DD;D;D
27;s1m5usuario2;D;s1m5usuario12;D;1;-721.000.003.815;0;fix;s1m5;1;DDD;DD;D;D
28;s1m5usuario2;D;s1m5usuario12;D;1;-112.994.000.912;0;fix;s1m5;1;DDD;DD;D;D
29;s1m5usuario2;D;s1m5usuario12;D;1;-824.239.993.095;0;fix;s1m5;1;DDD;DD;D;D
30;s1m5usuario2;D;s1m5usuario12;D;1;-923.860.001.564;0;fix;s1m5;1;DDD;DD;D;D
31;s1m5usuario2;D;s1m5usuario12;D;1;-102.866.001.129;0;fix;s1m5;1;DDD;DD;D;D
32;s1m5usuario2;D;s1m5usuario12;D;1;-311.190.009.117;0;fix;s1m5;1;DDD;DD;D;D
33;s1m5usuario2;D;s1m5usuario12;D;1;-517.569.994.926;0;fix;s1m5;1;DDD;DD;D;D
34;s1m5usuario2;D;s1m5usuario12;D;1;-16.429.399.967.200.000;0;fix;s1m5;1;DDD;DD;D;D
35;s1m5usuario2;D;s1m5usuario12;D;1;-248.000.621.796;0;fix;s1m5;1;DDD;DD;D;D
36;s1m5usuario2;D;s1m5usuario12;D;1;-516.740.012.169;0;fix;s1m5;1;DDD;DD;D;D
37;s1m5usuario2;D;s1m5usuario12;D;1;-236.001.014.709;0;fix;s1m5;1;DDD;DD;D;D
38;s1m5usuario2;D;s1m5usuario12;D;1;-718.230.009.079;0;fix;s1m5;1;DDD;DD;D;D
39;s1m5usuario2;D;s1m5usuario12;D;1;-823.810.005.188;0;fix;s1m5;1;DDD;DD;D;D
40;s1m5usuario2;D;s1m5usuario12;D;1;-112.932.999.134;0;fix;s1m5;1;DDD;DD;D;D
41;s1m5usuario2;D;s1m5usuario12;D;1;-20.992.000.103;0;fix;s1m5;1;DDD;DD;D;D
42;s1m5usuario2;D;s1m5usuario12;D;1;-414.039.993.286;0;fix;s1m5;1;DDD;DD;D;D
43;s1m5usuario2;D;s1m5usuario12;D;1;-622.010.016.441;0;fix;s1m5;1;DDD;DD;D;D
44;s1m5usuario2;D;s1m5usuario12;D;1;-208.859.992.027;0;fix;s1m5;1;DDD;DD;D;D
45;s1m5usuario2;D;s1m5usuario12;D;1;-311.590.003.967;0;fix;s1m5;1;DDD;DD;D;D
46;s1m5usuario2;D;s1m5usuario12;D;1;-30.600.070.953.400.000;0;fix;s1m5;1;DDD;DD;D;D
47;s1m5usuario2;D;s1m5usuario12;D;1;-413.429.999.352;0;fix;s1m5;1;DDD;DD;D;D
48;s1m5usuario2;D;s1m5usuario12;D;1;-309.409.999.847;0;fix;s1m5;1;DDD;DD;D;D
49;s1m5usuario2;D;s1m5usuario12;D;1;-102.974.998.951;0;fix;s1m5;1;DDD;DD;D;D
50;s1m5usuario2;D;s1m5usuario12;D;1;-215.320.999.622;0;fix;s1m5;1;DDD;DD;D;D
51;s1m5usuario2;D;s1m5usuario12;D;1;-113.129.000.664;0;fix;s1m5;1;DDD;DD;D;D
52;s1m5usuario2;D;s1m5usuario12;D;1;-248.000.621.796;0;fix;s1m5;1;DDD;DD;D;D
53;s1m5usuario2;D;s1m5usuario12;D;1;-51.740.000.248.000.000;0;fix;s1m5;1;DDD;DD;D;D
54;s1m5usuario2;D;s1m5usuario12;D;1;-412.249.994.278;0;fix;s1m5;1;DDD;DD;D;D
55;s1m5usuario2;D;s1m5usuario12;D;1;-3.119.499.921.800.000;0;fix;s1m5;1;DDD;DD;D;D
56;s1m5usuario2;D;s1m5usuario12;D;1;-246.000.289.917;0;fix;s1m5;1;DDD;DD;D;D
57;s1m5usuario2;D;s1m5usuario12;D;1;-106.949.996.948;0;fix;s1m5;1;DDD;DD;D;D
58;s1m5usuario2;D;s1m5usuario12;D;1;-719.960.021.973;0;fix;s1m5;1;DDD;DD;D;D
59;s1m5usuario2;D;s1m5usuario12;D;1;-618.860.006.332;0;fix;s1m5;1;DDD;DD;D;D
60;s1m5usuario2;D;s1m5usuario12;D;1;-825.189.995.766;0;fix;s1m5;1;DDD;DD;D;D
61;s1m5usuario2;D;s1m5usuario12;D;1;-823.090.004.921;0;fix;s1m5;1;DDD;DD;D;D
62;s1m5usuario2;D;s1m5usuario12;D;1;-208.680.009.842;0;fix;s1m5;1;DDD;DD;D;D
63;s1m5usuario2;D;s1m5usuario12;D;1;-209.870.004.654;0;fix;s1m5;1;DDD;DD;D;D
64;s1m5usuario2;D;s1m5usuario12;D;1;-209.689.998.627;0;fix;s1m5;1;DDD;DD;D;D
65;s1m5usuario2;D;s1m5usuario12;D;1;-253.000.259.399;0;fix;s1m5;1;DDD;DD;D;D
66;s1m5usuario2;D;s1m5usuario12;D;1;-112.914.998.531;0;fix;s1m5;1;DDD;DD;D;D
67;s1m5usuario2;C;s1m5usuario12;D;0;-106.820.011.139;0;fix;s1m5;1;DDC;DD;D;D
68;s1m5usuario2;D;s1m5usuario12;D;1;-12.347.499.847.399.900;0;fix;s1m5;1;CDD;CD;C;D
69;s1m5usuario2;D;s1m5usuario12;D;1;-208.899.998.665;0;fix;s1m5;1;DDD;DD;D;D
70;s1m5usuario2;D;s1m5usuario12;D;1;-415.180.015.564;0;fix;s1m5;1;DDD;DD;D;D
71;s1m5usuario2;D;s1m5usuario12;D;1;-208.990.001.678;0;fix;s1m5;1;DDD;DD;D;D
72;s1m5usuario2;D;s1m5usuario12;D;1;-22.799.968.719.499.900;0;fix;s1m5;1;DDD;DD;D;D
73;s1m5usuario2;D;s1m5usuario12;D;1;-209.290.003.777;0;fix;s1m5;1;DDD;DD;D;D
74;s1m5usuario2;D;s1m5usuario12;D;1;-23.500.204.086.300.000;0;fix;s1m5;1;DDD;DD;D;D
75;s1m5usuario2;D;s1m5usuario12;D;1;-24.500.131.607.100.000;0;fix;s1m5;1;DDD;DD;D;D
76;s1m5usuario2;D;s1m5usuario12;D;1;-208.990.001.678;0;fix;s1m5;1;DDD;DD;D;D
